Query_Id,Literal,Doc_Id,Rank,Score,System Name,Recall,Precision
2,Q0,CACM-2342,15,0.07040931,LUCENE,1.0,0.2
2,Q0,CACM-1264,16,0.06993262,LUCENE,1.0,0.1875
2,Q0,CACM-1010,17,0.0682873,LUCENE,1.0,0.17647058823529413
2,Q0,CACM-0727,18,0.06816,LUCENE,1.0,0.16666666666666666
2,Q0,CACM-1364,19,0.06727582,LUCENE,1.0,0.15789473684210525
2,Q0,CACM-1674,20,0.06434792,LUCENE,1.0,0.15
2,Q0,CACM-1652,21,0.06379322,LUCENE,1.0,0.14285714285714285
2,Q0,CACM-2939,22,0.06319933,LUCENE,1.0,0.13636363636363635
2,Q0,CACM-3117,23,0.062661596,LUCENE,1.0,0.13043478260869565
2,Q0,CACM-1931,24,0.062231068,LUCENE,1.0,0.125
2,Q0,CACM-3171,25,0.057289977,LUCENE,1.0,0.12
2,Q0,CACM-1012,26,0.05563073,LUCENE,1.0,0.11538461538461539
2,Q0,CACM-2971,27,0.055541564,LUCENE,1.0,0.1111111111111111
2,Q0,CACM-1062,28,0.055214763,LUCENE,1.0,0.10714285714285714
2,Q0,CACM-0282,29,0.055150922,LUCENE,1.0,0.10344827586206896
2,Q0,CACM-2439,30,0.055012465,LUCENE,1.0,0.1
2,Q0,CACM-1272,31,0.05475633,LUCENE,1.0,0.0967741935483871
2,Q0,CACM-2215,32,0.05453927,LUCENE,1.0,0.09375
2,Q0,CACM-2572,33,0.054491945,LUCENE,1.0,0.09090909090909091
2,Q0,CACM-2002,34,0.05287711,LUCENE,1.0,0.08823529411764706
2,Q0,CACM-1553,35,0.052827295,LUCENE,1.0,0.08571428571428572
2,Q0,CACM-2980,36,0.050564315,LUCENE,1.0,0.08333333333333333
2,Q0,CACM-2905,37,0.049542136,LUCENE,1.0,0.08108108108108109
2,Q0,CACM-1861,38,0.04943526,LUCENE,1.0,0.07894736842105263
2,Q0,CACM-0531,39,0.048753656,LUCENE,1.0,0.07692307692307693
2,Q0,CACM-1705,40,0.048316717,LUCENE,1.0,0.075
2,Q0,CACM-1877,41,0.048146997,LUCENE,1.0,0.07317073170731707
2,Q0,CACM-1593,42,0.047715932,LUCENE,1.0,0.07142857142857142
2,Q0,CACM-2047,43,0.047715932,LUCENE,1.0,0.06976744186046512
2,Q0,CACM-2194,44,0.047173288,LUCENE,1.0,0.06818181818181818
2,Q0,CACM-1975,45,0.047043126,LUCENE,1.0,0.06666666666666667
2,Q0,CACM-1519,46,0.046436515,LUCENE,1.0,0.06521739130434782
2,Q0,CACM-2451,47,0.044987854,LUCENE,1.0,0.06382978723404255
2,Q0,CACM-1867,48,0.044105705,LUCENE,1.0,0.0625
2,Q0,CACM-1154,49,0.04388455,LUCENE,1.0,0.061224489795918366
2,Q0,CACM-1924,50,0.043479186,LUCENE,1.0,0.06
2,Q0,CACM-2852,51,0.043277074,LUCENE,1.0,0.058823529411764705
2,Q0,CACM-1741,52,0.043247942,LUCENE,1.0,0.057692307692307696
2,Q0,CACM-0335,53,0.043171577,LUCENE,1.0,0.05660377358490566
2,Q0,CACM-1651,54,0.04306374,LUCENE,1.0,0.05555555555555555
2,Q0,CACM-1764,55,0.042453356,LUCENE,1.0,0.05454545454545454
2,Q0,CACM-1486,56,0.042246122,LUCENE,1.0,0.05357142857142857
2,Q0,CACM-2233,57,0.04166512,LUCENE,1.0,0.05263157894736842
2,Q0,CACM-1542,58,0.040619772,LUCENE,1.0,0.05172413793103448
2,Q0,CACM-1315,59,0.04037564,LUCENE,1.0,0.05084745762711865
2,Q0,CACM-1588,60,0.04026837,LUCENE,1.0,0.05
2,Q0,CACM-2519,61,0.039275236,LUCENE,1.0,0.04918032786885246
2,Q0,CACM-1334,62,0.03908953,LUCENE,1.0,0.04838709677419355
2,Q0,CACM-2924,63,0.03843478,LUCENE,1.0,0.047619047619047616
2,Q0,CACM-0242,64,0.038407825,LUCENE,1.0,0.046875
2,Q0,CACM-2250,65,0.037999257,LUCENE,1.0,0.046153846153846156
2,Q0,CACM-2900,66,0.03793247,LUCENE,1.0,0.045454545454545456
2,Q0,CACM-1397,67,0.037862074,LUCENE,1.0,0.04477611940298507
2,Q0,CACM-3059,68,0.03786122,LUCENE,1.0,0.04411764705882353
2,Q0,CACM-0670,69,0.03773713,LUCENE,1.0,0.043478260869565216
2,Q0,CACM-2423,70,0.037552796,LUCENE,1.0,0.04285714285714286
2,Q0,CACM-3072,71,0.03749875,LUCENE,1.0,0.04225352112676056
2,Q0,CACM-1886,72,0.037429806,LUCENE,1.0,0.041666666666666664
2,Q0,CACM-2304,73,0.0371284,LUCENE,1.0,0.0410958904109589
2,Q0,CACM-1623,74,0.037101805,LUCENE,1.0,0.04054054054054054
2,Q0,CACM-3201,75,0.0369663,LUCENE,1.0,0.04
2,Q0,CACM-2421,76,0.036744695,LUCENE,1.0,0.039473684210526314
2,Q0,CACM-3110,77,0.036651738,LUCENE,1.0,0.03896103896103896
2,Q0,CACM-1464,78,0.03652174,LUCENE,1.0,0.038461538461538464
2,Q0,CACM-3033,79,0.036188584,LUCENE,1.0,0.0379746835443038
2,Q0,CACM-1846,80,0.035667606,LUCENE,1.0,0.0375
2,Q0,CACM-0397,81,0.035592988,LUCENE,1.0,0.037037037037037035
2,Q0,CACM-1638,82,0.035509508,LUCENE,1.0,0.036585365853658534
2,Q0,CACM-2039,83,0.035494506,LUCENE,1.0,0.03614457831325301
2,Q0,CACM-2354,84,0.035400026,LUCENE,1.0,0.03571428571428571
2,Q0,CACM-1930,85,0.03536272,LUCENE,1.0,0.03529411764705882
2,Q0,CACM-3199,86,0.03523787,LUCENE,1.0,0.03488372093023256
2,Q0,CACM-2981,87,0.03516239,LUCENE,1.0,0.034482758620689655
2,Q0,CACM-2356,88,0.034671508,LUCENE,1.0,0.03409090909090909
2,Q0,CACM-1527,89,0.03462166,LUCENE,1.0,0.033707865168539325
2,Q0,CACM-2771,90,0.034373846,LUCENE,1.0,0.03333333333333333
2,Q0,CACM-2986,91,0.034138568,LUCENE,1.0,0.03296703296703297
2,Q0,CACM-1564,92,0.034046,LUCENE,1.0,0.03260869565217391
2,Q0,CACM-1166,93,0.034005668,LUCENE,1.0,0.03225806451612903
2,Q0,CACM-3047,94,0.03372939,LUCENE,1.0,0.031914893617021274
2,Q0,CACM-2486,95,0.033680044,LUCENE,1.0,0.031578947368421054
2,Q0,CACM-2402,96,0.033647485,LUCENE,1.0,0.03125
2,Q0,CACM-2916,97,0.032965183,LUCENE,1.0,0.030927835051546393
2,Q0,CACM-2684,98,0.032911837,LUCENE,1.0,0.030612244897959183
2,Q0,CACM-2714,99,0.0328393,LUCENE,1.0,0.030303030303030304
2,Q0,CACM-1259,100,0.03283644,LUCENE,1.0,0.03
3,Q0,CACM-1988,1,0.21686055,LUCENE,0.0,0.0
3,Q0,CACM-2061,2,0.18785901,LUCENE,0.0,0.0
3,Q0,CACM-2112,3,0.16551231,LUCENE,0.0,0.0
3,Q0,CACM-2921,4,0.15590172,LUCENE,0.0,0.0
3,Q0,CACM-0252,5,0.15212691,LUCENE,0.0,0.0
3,Q0,CACM-1496,6,0.15029337,LUCENE,0.0,0.0
3,Q0,CACM-0205,7,0.14477128,LUCENE,0.0,0.0
3,Q0,CACM-2411,8,0.14274253,LUCENE,0.0,0.0
3,Q0,CACM-1154,9,0.13002388,LUCENE,0.0,0.0
3,Q0,CACM-3102,10,0.12817138,LUCENE,0.0,0.0
3,Q0,CACM-1223,11,0.12707227,LUCENE,0.0,0.0
3,Q0,CACM-1387,12,0.12440709,LUCENE,0.0,0.0
3,Q0,CACM-1723,13,0.123388,LUCENE,0.0,0.0
3,Q0,CACM-2579,14,0.12234247,LUCENE,0.0,0.0
3,Q0,CACM-0637,15,0.12148889,LUCENE,0.0,0.0
3,Q0,CACM-3115,16,0.11870743,LUCENE,0.0,0.0
3,Q0,CACM-3030,17,0.1186142,LUCENE,0.0,0.0
3,Q0,CACM-1788,18,0.11853453,LUCENE,0.0,0.0
3,Q0,CACM-3130,19,0.11628245,LUCENE,0.0,0.0
3,Q0,CACM-1029,20,0.116251454,LUCENE,0.0,0.0
3,Q0,CACM-1787,21,0.11279412,LUCENE,0.0,0.0
3,Q0,CACM-2684,22,0.11100581,LUCENE,0.0,0.0
3,Q0,CACM-3093,23,0.11065432,LUCENE,0.0,0.0
3,Q0,CACM-2939,24,0.110182054,LUCENE,0.0,0.0
3,Q0,CACM-2732,25,0.10986118,LUCENE,0.0,0.0
3,Q0,CACM-1807,26,0.10979698,LUCENE,0.16666666666666666,0.038461538461538464
3,Q0,CACM-0799,27,0.10953208,LUCENE,0.16666666666666666,0.037037037037037035
3,Q0,CACM-2886,28,0.10903522,LUCENE,0.16666666666666666,0.03571428571428571
3,Q0,CACM-2867,29,0.107997954,LUCENE,0.16666666666666666,0.034482758620689655
3,Q0,CACM-1533,30,0.105575114,LUCENE,0.16666666666666666,0.03333333333333333
3,Q0,CACM-3099,31,0.10510512,LUCENE,0.16666666666666666,0.03225806451612903
3,Q0,CACM-1350,32,0.10348319,LUCENE,0.16666666666666666,0.03125
3,Q0,CACM-1852,33,0.100644715,LUCENE,0.16666666666666666,0.030303030303030304
3,Q0,CACM-3171,34,0.099614434,LUCENE,0.16666666666666666,0.029411764705882353
3,Q0,CACM-2929,35,0.09877741,LUCENE,0.16666666666666666,0.02857142857142857
3,Q0,CACM-1134,36,0.09870606,LUCENE,0.3333333333333333,0.05555555555555555
3,Q0,CACM-1947,37,0.09804351,LUCENE,0.5,0.08108108108108109
3,Q0,CACM-2138,38,0.09748713,LUCENE,0.5,0.07894736842105263
3,Q0,CACM-1402,39,0.09476894,LUCENE,0.5,0.07692307692307693
3,Q0,CACM-0303,40,0.094118066,LUCENE,0.5,0.075
3,Q0,CACM-2746,41,0.093827285,LUCENE,0.5,0.07317073170731707
3,Q0,CACM-2603,42,0.09373993,LUCENE,0.5,0.07142857142857142
3,Q0,CACM-2534,43,0.092586026,LUCENE,0.5,0.06976744186046512
3,Q0,CACM-3124,44,0.09170042,LUCENE,0.5,0.06818181818181818
3,Q0,CACM-1484,45,0.090916835,LUCENE,0.5,0.06666666666666667
3,Q0,CACM-1135,46,0.08968096,LUCENE,0.5,0.06521739130434782
3,Q0,CACM-1835,47,0.0893849,LUCENE,0.5,0.06382978723404255
3,Q0,CACM-3105,48,0.08883876,LUCENE,0.5,0.0625
3,Q0,CACM-1783,49,0.08853637,LUCENE,0.5,0.061224489795918366
3,Q0,CACM-2210,50,0.08836392,LUCENE,0.5,0.06
3,Q0,CACM-1003,51,0.087432265,LUCENE,0.5,0.058823529411764705
3,Q0,CACM-1392,52,0.08702965,LUCENE,0.5,0.057692307692307696
3,Q0,CACM-1565,53,0.086808234,LUCENE,0.5,0.05660377358490566
3,Q0,CACM-0464,54,0.08629241,LUCENE,0.5,0.05555555555555555
3,Q0,CACM-1457,55,0.08575288,LUCENE,0.5,0.05454545454545454
3,Q0,CACM-1386,56,0.08513582,LUCENE,0.5,0.05357142857142857
3,Q0,CACM-2652,57,0.08477951,LUCENE,0.5,0.05263157894736842
3,Q0,CACM-1572,58,0.08465927,LUCENE,0.5,0.05172413793103448
3,Q0,CACM-2316,59,0.08269792,LUCENE,0.5,0.05084745762711865
3,Q0,CACM-0265,60,0.08209885,LUCENE,0.5,0.05
3,Q0,CACM-2295,61,0.08061686,LUCENE,0.5,0.04918032786885246
3,Q0,CACM-1976,62,0.07921668,LUCENE,0.5,0.04838709677419355
3,Q0,CACM-2990,63,0.07914218,LUCENE,0.5,0.047619047619047616
3,Q0,CACM-2424,64,0.07890547,LUCENE,0.5,0.046875
3,Q0,CACM-2873,65,0.0786175,LUCENE,0.5,0.046153846153846156
3,Q0,CACM-2254,66,0.0784391,LUCENE,0.5,0.045454545454545456
3,Q0,CACM-2666,67,0.078434095,LUCENE,0.5,0.04477611940298507
3,Q0,CACM-1456,68,0.077612326,LUCENE,0.5,0.04411764705882353
3,Q0,CACM-0070,69,0.07752619,LUCENE,0.5,0.043478260869565216
3,Q0,CACM-1671,70,0.07722501,LUCENE,0.5,0.04285714285714286
3,Q0,CACM-2111,71,0.07682325,LUCENE,0.5,0.04225352112676056
3,Q0,CACM-2718,72,0.07676092,LUCENE,0.5,0.041666666666666664
3,Q0,CACM-1194,73,0.07550142,LUCENE,0.5,0.0410958904109589
3,Q0,CACM-2372,74,0.07498107,LUCENE,0.5,0.04054054054054054
3,Q0,CACM-2470,75,0.07447849,LUCENE,0.5,0.04
3,Q0,CACM-2542,76,0.07384448,LUCENE,0.5,0.039473684210526314
3,Q0,CACM-1062,77,0.0737803,LUCENE,0.5,0.03896103896103896
3,Q0,CACM-1007,78,0.0731521,LUCENE,0.5,0.038461538461538464
3,Q0,CACM-3077,79,0.07298922,LUCENE,0.5,0.0379746835443038
3,Q0,CACM-1348,80,0.07189011,LUCENE,0.5,0.0375
3,Q0,CACM-1366,81,0.07181743,LUCENE,0.5,0.037037037037037035
3,Q0,CACM-2871,82,0.07159764,LUCENE,0.5,0.036585365853658534
3,Q0,CACM-2341,83,0.06910802,LUCENE,0.5,0.03614457831325301
3,Q0,CACM-1309,84,0.06902037,LUCENE,0.5,0.03571428571428571
3,Q0,CACM-1314,85,0.06888215,LUCENE,0.5,0.03529411764705882
3,Q0,CACM-1306,86,0.06842789,LUCENE,0.5,0.03488372093023256
3,Q0,CACM-2705,87,0.06746232,LUCENE,0.5,0.034482758620689655
3,Q0,CACM-3101,88,0.06722719,LUCENE,0.5,0.03409090909090909
3,Q0,CACM-0661,89,0.066803314,LUCENE,0.5,0.033707865168539325
3,Q0,CACM-1098,90,0.06667941,LUCENE,0.5,0.03333333333333333
3,Q0,CACM-2179,91,0.06617221,LUCENE,0.5,0.03296703296703297
3,Q0,CACM-2320,92,0.06553769,LUCENE,0.5,0.03260869565217391
3,Q0,CACM-1678,93,0.06548296,LUCENE,0.5,0.03225806451612903
3,Q0,CACM-2870,94,0.06527897,LUCENE,0.5,0.031914893617021274
3,Q0,CACM-1869,95,0.06525687,LUCENE,0.5,0.031578947368421054
3,Q0,CACM-1682,96,0.06513049,LUCENE,0.5,0.03125
3,Q0,CACM-2904,97,0.06513049,LUCENE,0.5,0.030927835051546393
3,Q0,CACM-2551,98,0.06486038,LUCENE,0.5,0.030612244897959183
3,Q0,CACM-2658,99,0.06486038,LUCENE,0.5,0.030303030303030304
3,Q0,CACM-2423,100,0.06402562,LUCENE,0.5,0.03
4,Q0,CACM-2342,1,0.24980742,LUCENE,0.0,0.0
4,Q0,CACM-2931,2,0.23394135,LUCENE,0.0,0.0
4,Q0,CACM-3128,3,0.22579373,LUCENE,0.08333333333333333,0.3333333333333333
4,Q0,CACM-2377,4,0.22101307,LUCENE,0.08333333333333333,0.25
4,Q0,CACM-1135,5,0.21728365,LUCENE,0.08333333333333333,0.2
4,Q0,CACM-2314,6,0.20366623,LUCENE,0.08333333333333333,0.16666666666666666
4,Q0,CACM-2060,7,0.19894554,LUCENE,0.08333333333333333,0.14285714285714285
4,Q0,CACM-3043,8,0.19287366,LUCENE,0.16666666666666666,0.25
4,Q0,CACM-0616,9,0.19056037,LUCENE,0.16666666666666666,0.2222222222222222
4,Q0,CACM-2905,10,0.18145983,LUCENE,0.16666666666666666,0.2
4,Q0,CACM-2438,11,0.17358582,LUCENE,0.16666666666666666,0.18181818181818182
4,Q0,CACM-2851,12,0.16899443,LUCENE,0.16666666666666666,0.16666666666666666
4,Q0,CACM-2939,13,0.16525988,LUCENE,0.16666666666666666,0.15384615384615385
4,Q0,CACM-2684,14,0.16260754,LUCENE,0.16666666666666666,0.14285714285714285
4,Q0,CACM-2895,15,0.16260175,LUCENE,0.16666666666666666,0.13333333333333333
4,Q0,CACM-1727,16,0.16236213,LUCENE,0.16666666666666666,0.125
4,Q0,CACM-3141,17,0.15187506,LUCENE,0.16666666666666666,0.11764705882352941
4,Q0,CACM-1665,18,0.15123878,LUCENE,0.16666666666666666,0.1111111111111111
4,Q0,CACM-2900,19,0.14914894,LUCENE,0.16666666666666666,0.10526315789473684
4,Q0,CACM-3021,20,0.14732938,LUCENE,0.16666666666666666,0.1
4,Q0,CACM-2848,21,0.14717384,LUCENE,0.16666666666666666,0.09523809523809523
4,Q0,CACM-2969,22,0.14469427,LUCENE,0.16666666666666666,0.09090909090909091
4,Q0,CACM-3103,23,0.14366251,LUCENE,0.16666666666666666,0.08695652173913043
4,Q0,CACM-3105,24,0.14243002,LUCENE,0.16666666666666666,0.08333333333333333
4,Q0,CACM-3049,25,0.14155684,LUCENE,0.16666666666666666,0.08
4,Q0,CACM-2439,26,0.13596117,LUCENE,0.16666666666666666,0.07692307692307693
4,Q0,CACM-1145,27,0.13552287,LUCENE,0.16666666666666666,0.07407407407407407
4,Q0,CACM-2519,28,0.13334727,LUCENE,0.16666666666666666,0.07142857142857142
4,Q0,CACM-2721,29,0.1323267,LUCENE,0.16666666666666666,0.06896551724137931
4,Q0,CACM-1253,30,0.13191596,LUCENE,0.16666666666666666,0.06666666666666667
4,Q0,CACM-0409,31,0.1295886,LUCENE,0.16666666666666666,0.06451612903225806
4,Q0,CACM-1458,32,0.12849009,LUCENE,0.16666666666666666,0.0625
4,Q0,CACM-2705,33,0.12495725,LUCENE,0.16666666666666666,0.06060606060606061
4,Q0,CACM-3148,34,0.12355629,LUCENE,0.16666666666666666,0.058823529411764705
4,Q0,CACM-2233,35,0.123525366,LUCENE,0.16666666666666666,0.05714285714285714
4,Q0,CACM-2916,36,0.123320855,LUCENE,0.16666666666666666,0.05555555555555555
4,Q0,CACM-1470,37,0.11903098,LUCENE,0.16666666666666666,0.05405405405405406
4,Q0,CACM-2840,38,0.11826842,LUCENE,0.16666666666666666,0.05263157894736842
4,Q0,CACM-2767,39,0.11761113,LUCENE,0.16666666666666666,0.05128205128205128
4,Q0,CACM-1742,40,0.11544438,LUCENE,0.16666666666666666,0.05
4,Q0,CACM-1588,41,0.11471198,LUCENE,0.16666666666666666,0.04878048780487805
4,Q0,CACM-1908,42,0.11445159,LUCENE,0.16666666666666666,0.047619047619047616
4,Q0,CACM-0724,43,0.11216074,LUCENE,0.16666666666666666,0.046511627906976744
4,Q0,CACM-2929,44,0.111233845,LUCENE,0.16666666666666666,0.045454545454545456
4,Q0,CACM-1651,45,0.111082554,LUCENE,0.16666666666666666,0.044444444444444446
4,Q0,CACM-1846,46,0.11028632,LUCENE,0.16666666666666666,0.043478260869565216
4,Q0,CACM-3056,47,0.109804615,LUCENE,0.16666666666666666,0.0425531914893617
4,Q0,CACM-1829,48,0.10953532,LUCENE,0.16666666666666666,0.041666666666666664
4,Q0,CACM-2406,49,0.108191624,LUCENE,0.16666666666666666,0.04081632653061224
4,Q0,CACM-2865,50,0.10812814,LUCENE,0.16666666666666666,0.04
4,Q0,CACM-2940,51,0.107698515,LUCENE,0.16666666666666666,0.0392156862745098
