Query_Id,Literal,Doc_Id,Rank,Score,System Name,Recall,Precision
1,Q0,CACM-2201,67,0.03854789,V.S.C.S.,0.4,0.029850746268656716
1,Q0,CACM-0248,68,0.038458174,V.S.C.S.,0.4,0.029411764705882353
1,Q0,CACM-2398,69,0.03829878,V.S.C.S.,0.4,0.028985507246376812
1,Q0,CACM-2184,70,0.038121952,V.S.C.S.,0.4,0.02857142857142857
1,Q0,CACM-2312,71,0.038019749,V.S.C.S.,0.4,0.028169014084507043
1,Q0,CACM-3023,72,0.037973133,V.S.C.S.,0.4,0.027777777777777776
1,Q0,CACM-1590,73,0.037753837,V.S.C.S.,0.4,0.0273972602739726
1,Q0,CACM-1341,74,0.037599967,V.S.C.S.,0.4,0.02702702702702703
1,Q0,CACM-1260,75,0.037456661,V.S.C.S.,0.4,0.02666666666666667
1,Q0,CACM-1685,76,0.037198975,V.S.C.S.,0.4,0.02631578947368421
1,Q0,CACM-2283,77,0.0370727,V.S.C.S.,0.4,0.025974025974025976
1,Q0,CACM-2620,78,0.036849663,V.S.C.S.,0.4,0.02564102564102564
1,Q0,CACM-3025,79,0.036369035,V.S.C.S.,0.4,0.02531645569620253
1,Q0,CACM-0637,80,0.035885808,V.S.C.S.,0.4,0.025
1,Q0,CACM-2920,81,0.03555563,V.S.C.S.,0.4,0.024691358024691357
1,Q0,CACM-1544,82,0.035362137,V.S.C.S.,0.4,0.024390243902439025
1,Q0,CACM-1657,83,0.035333995,V.S.C.S.,0.4,0.024096385542168676
1,Q0,CACM-1108,84,0.035328505,V.S.C.S.,0.4,0.023809523809523808
1,Q0,CACM-2153,85,0.035066141,V.S.C.S.,0.4,0.023529411764705882
1,Q0,CACM-2003,86,0.035053738,V.S.C.S.,0.4,0.023255813953488372
1,Q0,CACM-0462,87,0.035044014,V.S.C.S.,0.4,0.022988505747126436
1,Q0,CACM-0950,88,0.034965952,V.S.C.S.,0.4,0.022727272727272728
1,Q0,CACM-0698,89,0.034888719,V.S.C.S.,0.4,0.02247191011235955
1,Q0,CACM-1170,90,0.034881023,V.S.C.S.,0.4,0.022222222222222223
1,Q0,CACM-2219,91,0.034737916,V.S.C.S.,0.4,0.02197802197802198
1,Q0,CACM-1505,92,0.034556969,V.S.C.S.,0.4,0.021739130434782608
1,Q0,CACM-1622,93,0.034393339,V.S.C.S.,0.4,0.021505376344086023
1,Q0,CACM-1408,94,0.034364513,V.S.C.S.,0.4,0.02127659574468085
1,Q0,CACM-2424,95,0.033945034,V.S.C.S.,0.4,0.021052631578947368
1,Q0,CACM-1929,96,0.033833777,V.S.C.S.,0.4,0.020833333333333332
1,Q0,CACM-1163,97,0.033797397,V.S.C.S.,0.4,0.020618556701030927
1,Q0,CACM-1808,98,0.033796019,V.S.C.S.,0.4,0.02040816326530612
1,Q0,CACM-2188,99,0.033652849,V.S.C.S.,0.4,0.020202020202020204
1,Q0,CACM-1034,100,0.033562479,V.S.C.S.,0.4,0.02
2,Q0,CACM-0727,1,0.100363724,V.S.C.S.,0.0,0.0
2,Q0,CACM-0335,2,0.096056314,V.S.C.S.,0.0,0.0
2,Q0,CACM-3078,3,0.079367599,V.S.C.S.,0.3333333333333333,0.3333333333333333
2,Q0,CACM-1519,4,0.075629895,V.S.C.S.,0.3333333333333333,0.25
2,Q0,CACM-1364,5,0.065859636,V.S.C.S.,0.3333333333333333,0.2
2,Q0,CACM-1977,6,0.059973407,V.S.C.S.,0.3333333333333333,0.16666666666666666
2,Q0,CACM-0497,7,0.052474711,V.S.C.S.,0.3333333333333333,0.14285714285714285
2,Q0,CACM-3136,8,0.05229469,V.S.C.S.,0.3333333333333333,0.125
2,Q0,CACM-1264,9,0.051523216,V.S.C.S.,0.3333333333333333,0.1111111111111111
2,Q0,CACM-0531,10,0.051445865,V.S.C.S.,0.3333333333333333,0.1
2,Q0,CACM-1272,11,0.046883522,V.S.C.S.,0.3333333333333333,0.09090909090909091
2,Q0,CACM-1931,12,0.046299637,V.S.C.S.,0.3333333333333333,0.08333333333333333
2,Q0,CACM-2194,13,0.045314694,V.S.C.S.,0.3333333333333333,0.07692307692307693
2,Q0,CACM-0282,14,0.045133457,V.S.C.S.,0.3333333333333333,0.07142857142857142
2,Q0,CACM-3129,15,0.043065513,V.S.C.S.,0.3333333333333333,0.06666666666666667
2,Q0,CACM-1470,16,0.04046369,V.S.C.S.,0.3333333333333333,0.0625
2,Q0,CACM-1623,17,0.040178071,V.S.C.S.,0.3333333333333333,0.058823529411764705
2,Q0,CACM-3028,18,0.04000805,V.S.C.S.,0.3333333333333333,0.05555555555555555
2,Q0,CACM-1652,19,0.038708526,V.S.C.S.,0.3333333333333333,0.05263157894736842
2,Q0,CACM-1764,20,0.038546485,V.S.C.S.,0.3333333333333333,0.05
2,Q0,CACM-1010,21,0.038489375,V.S.C.S.,0.3333333333333333,0.047619047619047616
2,Q0,CACM-0670,22,0.038284796,V.S.C.S.,0.3333333333333333,0.045454545454545456
2,Q0,CACM-1727,23,0.037985031,V.S.C.S.,0.3333333333333333,0.043478260869565216
2,Q0,CACM-1154,24,0.037939305,V.S.C.S.,0.3333333333333333,0.041666666666666664
2,Q0,CACM-2177,25,0.037934264,V.S.C.S.,0.3333333333333333,0.04
2,Q0,CACM-1259,26,0.03759693,V.S.C.S.,0.3333333333333333,0.038461538461538464
2,Q0,CACM-2572,27,0.0368385,V.S.C.S.,0.3333333333333333,0.037037037037037035
2,Q0,CACM-2439,28,0.036404681,V.S.C.S.,0.3333333333333333,0.03571428571428571
2,Q0,CACM-3057,29,0.035771849,V.S.C.S.,0.3333333333333333,0.034482758620689655
2,Q0,CACM-2250,30,0.035510571,V.S.C.S.,0.3333333333333333,0.03333333333333333
2,Q0,CACM-0002,31,0.035321163,V.S.C.S.,0.3333333333333333,0.03225806451612903
2,Q0,CACM-1867,32,0.035124187,V.S.C.S.,0.3333333333333333,0.03125
2,Q0,CACM-2002,33,0.035039851,V.S.C.S.,0.3333333333333333,0.030303030303030304
2,Q0,CACM-0242,34,0.034859901,V.S.C.S.,0.3333333333333333,0.029411764705882353
2,Q0,CACM-2554,35,0.034650445,V.S.C.S.,0.3333333333333333,0.02857142857142857
2,Q0,CACM-1014,36,0.03454946,V.S.C.S.,0.3333333333333333,0.027777777777777776
2,Q0,CACM-0397,37,0.033620827,V.S.C.S.,0.3333333333333333,0.02702702702702703
2,Q0,CACM-0047,38,0.033135405,V.S.C.S.,0.3333333333333333,0.02631578947368421
2,Q0,CACM-2219,39,0.032731676,V.S.C.S.,0.3333333333333333,0.02564102564102564
2,Q0,CACM-2215,40,0.032686772,V.S.C.S.,0.3333333333333333,0.025
2,Q0,CACM-2905,41,0.032651837,V.S.C.S.,0.3333333333333333,0.024390243902439025
2,Q0,CACM-3171,42,0.03224802,V.S.C.S.,0.3333333333333333,0.023809523809523808
2,Q0,CACM-1650,43,0.031601339,V.S.C.S.,0.3333333333333333,0.023255813953488372
2,Q0,CACM-3138,44,0.031464576,V.S.C.S.,0.3333333333333333,0.022727272727272728
2,Q0,CACM-1315,45,0.030784198,V.S.C.S.,0.3333333333333333,0.022222222222222223
2,Q0,CACM-2304,46,0.030722685,V.S.C.S.,0.3333333333333333,0.021739130434782608
2,Q0,CACM-1307,47,0.029660591,V.S.C.S.,0.3333333333333333,0.02127659574468085
2,Q0,CACM-2368,48,0.029494959,V.S.C.S.,0.3333333333333333,0.020833333333333332
2,Q0,CACM-1651,49,0.028844658,V.S.C.S.,0.3333333333333333,0.02040816326530612
2,Q0,CACM-2233,50,0.028644865,V.S.C.S.,0.3333333333333333,0.02
2,Q0,CACM-3117,51,0.028440694,V.S.C.S.,0.3333333333333333,0.0196078431372549
2,Q0,CACM-1182,52,0.028165669,V.S.C.S.,0.3333333333333333,0.019230769230769232
2,Q0,CACM-2047,53,0.028165076,V.S.C.S.,0.3333333333333333,0.018867924528301886
2,Q0,CACM-1427,54,0.028139545,V.S.C.S.,0.3333333333333333,0.018518518518518517
2,Q0,CACM-2993,55,0.027631711,V.S.C.S.,0.3333333333333333,0.01818181818181818
2,Q0,CACM-1309,56,0.027476687,V.S.C.S.,0.3333333333333333,0.017857142857142856
2,Q0,CACM-1305,57,0.027431384,V.S.C.S.,0.3333333333333333,0.017543859649122806
2,Q0,CACM-2916,58,0.027391437,V.S.C.S.,0.3333333333333333,0.017241379310344827
2,Q0,CACM-3086,59,0.027038391,V.S.C.S.,0.3333333333333333,0.01694915254237288
2,Q0,CACM-2812,60,0.026896741,V.S.C.S.,0.3333333333333333,0.016666666666666666
2,Q0,CACM-2039,61,0.026861097,V.S.C.S.,0.3333333333333333,0.01639344262295082
2,Q0,CACM-1591,62,0.026416644,V.S.C.S.,0.3333333333333333,0.016129032258064516
2,Q0,CACM-2925,63,0.026392358,V.S.C.S.,0.3333333333333333,0.015873015873015872
2,Q0,CACM-1671,64,0.025915769,V.S.C.S.,0.3333333333333333,0.015625
2,Q0,CACM-2771,65,0.025629308,V.S.C.S.,0.3333333333333333,0.015384615384615385
2,Q0,CACM-2519,66,0.024979103,V.S.C.S.,0.3333333333333333,0.015151515151515152
2,Q0,CACM-2931,67,0.024925981,V.S.C.S.,0.3333333333333333,0.014925373134328358
2,Q0,CACM-2195,68,0.024560183,V.S.C.S.,0.3333333333333333,0.014705882352941176
2,Q0,CACM-2980,69,0.024408974,V.S.C.S.,0.3333333333333333,0.014492753623188406
2,Q0,CACM-1012,70,0.024369827,V.S.C.S.,0.3333333333333333,0.014285714285714285
2,Q0,CACM-2900,71,0.024319697,V.S.C.S.,0.3333333333333333,0.014084507042253521
2,Q0,CACM-3056,72,0.024285951,V.S.C.S.,0.3333333333333333,0.013888888888888888
2,Q0,CACM-1930,73,0.024221925,V.S.C.S.,0.3333333333333333,0.0136986301369863
2,Q0,CACM-1868,74,0.024099643,V.S.C.S.,0.3333333333333333,0.013513513513513514
2,Q0,CACM-2924,75,0.024080176,V.S.C.S.,0.3333333333333333,0.013333333333333334
2,Q0,CACM-2680,76,0.024055693,V.S.C.S.,0.3333333333333333,0.013157894736842105
2,Q0,CACM-1473,77,0.023938116,V.S.C.S.,0.3333333333333333,0.012987012987012988
2,Q0,CACM-3160,78,0.023858319,V.S.C.S.,0.3333333333333333,0.01282051282051282
2,Q0,CACM-0069,79,0.023618485,V.S.C.S.,0.3333333333333333,0.012658227848101266
2,Q0,CACM-0527,80,0.023588123,V.S.C.S.,0.3333333333333333,0.0125
2,Q0,CACM-2486,81,0.023409377,V.S.C.S.,0.3333333333333333,0.012345679012345678
2,Q0,CACM-1197,82,0.023287708,V.S.C.S.,0.3333333333333333,0.012195121951219513
2,Q0,CACM-0626,83,0.023262139,V.S.C.S.,0.3333333333333333,0.012048192771084338
2,Q0,CACM-1625,84,0.02321083,V.S.C.S.,0.3333333333333333,0.011904761904761904
2,Q0,CACM-1821,85,0.023043759,V.S.C.S.,0.3333333333333333,0.011764705882352941
2,Q0,CACM-0018,86,0.023041203,V.S.C.S.,0.3333333333333333,0.011627906976744186
2,Q0,CACM-2801,87,0.022754939,V.S.C.S.,0.3333333333333333,0.011494252873563218
2,Q0,CACM-1433,88,0.022737699,V.S.C.S.,0.3333333333333333,0.011363636363636364
2,Q0,CACM-1975,89,0.022674384,V.S.C.S.,0.3333333333333333,0.011235955056179775
2,Q0,CACM-0971,90,0.022589063,V.S.C.S.,0.3333333333333333,0.011111111111111112
2,Q0,CACM-1527,91,0.022520338,V.S.C.S.,0.3333333333333333,0.01098901098901099
2,Q0,CACM-0248,92,0.022503303,V.S.C.S.,0.3333333333333333,0.010869565217391304
2,Q0,CACM-2484,93,0.022492338,V.S.C.S.,0.3333333333333333,0.010752688172043012
2,Q0,CACM-0144,94,0.022482741,V.S.C.S.,0.3333333333333333,0.010638297872340425
2,Q0,CACM-2523,95,0.022471977,V.S.C.S.,0.3333333333333333,0.010526315789473684
2,Q0,CACM-1888,96,0.022405983,V.S.C.S.,0.3333333333333333,0.010416666666666666
2,Q0,CACM-2434,97,0.022371433,V.S.C.S.,0.6666666666666666,0.020618556701030927
2,Q0,CACM-1168,98,0.022033423,V.S.C.S.,0.6666666666666666,0.02040816326530612
2,Q0,CACM-1978,99,0.021995098,V.S.C.S.,0.6666666666666666,0.020202020202020204
2,Q0,CACM-0597,100,0.021804135,V.S.C.S.,0.6666666666666666,0.02
3,Q0,CACM-2316,1,0.160268012,V.S.C.S.,0.0,0.0
3,Q0,CACM-2886,2,0.079692525,V.S.C.S.,0.0,0.0
3,Q0,CACM-0252,3,0.077363088,V.S.C.S.,0.0,0.0
3,Q0,CACM-1459,4,0.07656922,V.S.C.S.,0.0,0.0
3,Q0,CACM-2705,5,0.076296363,V.S.C.S.,0.0,0.0
3,Q0,CACM-2931,6,0.073982374,V.S.C.S.,0.0,0.0
3,Q0,CACM-1703,7,0.073254448,V.S.C.S.,0.0,0.0
3,Q0,CACM-1003,8,0.073076601,V.S.C.S.,0.0,0.0
3,Q0,CACM-2572,9,0.069516011,V.S.C.S.,0.0,0.0
3,Q0,CACM-1135,10,0.069092298,V.S.C.S.,0.0,0.0
3,Q0,CACM-2305,11,0.067547868,V.S.C.S.,0.0,0.0
3,Q0,CACM-0637,12,0.067046921,V.S.C.S.,0.0,0.0
3,Q0,CACM-1402,13,0.06623826,V.S.C.S.,0.0,0.0
3,Q0,CACM-1457,14,0.066115629,V.S.C.S.,0.0,0.0
3,Q0,CACM-0070,15,0.066025116,V.S.C.S.,0.0,0.0
3,Q0,CACM-2254,16,0.06480957,V.S.C.S.,0.0,0.0
3,Q0,CACM-1154,17,0.064490994,V.S.C.S.,0.0,0.0
3,Q0,CACM-1206,18,0.062646322,V.S.C.S.,0.0,0.0
3,Q0,CACM-1650,19,0.061868422,V.S.C.S.,0.0,0.0
3,Q0,CACM-3056,20,0.060669665,V.S.C.S.,0.0,0.0
3,Q0,CACM-3102,21,0.060514268,V.S.C.S.,0.0,0.0
3,Q0,CACM-2873,22,0.059162349,V.S.C.S.,0.0,0.0
3,Q0,CACM-2699,23,0.057976929,V.S.C.S.,0.0,0.0
3,Q0,CACM-2990,24,0.057757579,V.S.C.S.,0.0,0.0
3,Q0,CACM-2542,25,0.057518774,V.S.C.S.,0.0,0.0
3,Q0,CACM-2494,26,0.057281902,V.S.C.S.,0.0,0.0
3,Q0,CACM-2064,27,0.055683054,V.S.C.S.,0.0,0.0
3,Q0,CACM-2897,28,0.055295003,V.S.C.S.,0.0,0.0
3,Q0,CACM-0071,29,0.05520218,V.S.C.S.,0.0,0.0
3,Q0,CACM-2233,30,0.055124225,V.S.C.S.,0.0,0.0
3,Q0,CACM-1470,31,0.055091306,V.S.C.S.,0.0,0.0
3,Q0,CACM-1723,32,0.054514779,V.S.C.S.,0.0,0.0
3,Q0,CACM-2295,33,0.053397313,V.S.C.S.,0.0,0.0
3,Q0,CACM-1315,34,0.053379269,V.S.C.S.,0.0,0.0
3,Q0,CACM-3099,35,0.052736115,V.S.C.S.,0.0,0.0
3,Q0,CACM-1671,36,0.051859992,V.S.C.S.,0.0,0.0
3,Q0,CACM-2196,37,0.050951374,V.S.C.S.,0.0,0.0
3,Q0,CACM-2925,38,0.050622164,V.S.C.S.,0.0,0.0
3,Q0,CACM-1196,39,0.048900837,V.S.C.S.,0.0,0.0
3,Q0,CACM-2197,40,0.048797012,V.S.C.S.,0.0,0.0
3,Q0,CACM-2484,41,0.04878429,V.S.C.S.,0.0,0.0
3,Q0,CACM-0531,42,0.048623615,V.S.C.S.,0.0,0.0
3,Q0,CACM-1911,43,0.048237588,V.S.C.S.,0.0,0.0
3,Q0,CACM-2921,44,0.047949986,V.S.C.S.,0.0,0.0
3,Q0,CACM-2217,45,0.047431485,V.S.C.S.,0.0,0.0
3,Q0,CACM-3124,46,0.047338402,V.S.C.S.,0.0,0.0
3,Q0,CACM-2198,47,0.046936678,V.S.C.S.,0.0,0.0
3,Q0,CACM-1709,48,0.046521527,V.S.C.S.,0.0,0.0
3,Q0,CACM-3048,49,0.046377867,V.S.C.S.,0.0,0.0
3,Q0,CACM-2265,50,0.04589308,V.S.C.S.,0.0,0.0
3,Q0,CACM-1745,51,0.045649035,V.S.C.S.,0.0,0.0
3,Q0,CACM-1236,52,0.04531327,V.S.C.S.,0.0,0.0
3,Q0,CACM-0605,53,0.045149794,V.S.C.S.,0.0,0.0
3,Q0,CACM-1769,54,0.045021748,V.S.C.S.,0.0,0.0
3,Q0,CACM-1696,55,0.044946646,V.S.C.S.,0.0,0.0
3,Q0,CACM-2918,56,0.044903701,V.S.C.S.,0.0,0.0
3,Q0,CACM-2264,57,0.044878647,V.S.C.S.,0.0,0.0
3,Q0,CACM-2808,58,0.044539907,V.S.C.S.,0.0,0.0
3,Q0,CACM-1170,59,0.044522289,V.S.C.S.,0.0,0.0
3,Q0,CACM-1482,60,0.044391985,V.S.C.S.,0.0,0.0
3,Q0,CACM-2871,61,0.043926119,V.S.C.S.,0.0,0.0
3,Q0,CACM-3160,62,0.043895342,V.S.C.S.,0.0,0.0
3,Q0,CACM-3171,63,0.043780786,V.S.C.S.,0.0,0.0
3,Q0,CACM-1194,64,0.043755739,V.S.C.S.,0.0,0.0
3,Q0,CACM-2439,65,0.043722384,V.S.C.S.,0.0,0.0
3,Q0,CACM-1835,66,0.043656004,V.S.C.S.,0.0,0.0
3,Q0,CACM-1381,67,0.043638533,V.S.C.S.,0.0,0.0
3,Q0,CACM-1134,68,0.043395466,V.S.C.S.,0.16666666666666666,0.014705882352941176
3,Q0,CACM-2940,69,0.043346419,V.S.C.S.,0.16666666666666666,0.014492753623188406
3,Q0,CACM-3135,70,0.043109401,V.S.C.S.,0.16666666666666666,0.014285714285714285
3,Q0,CACM-1658,71,0.04295633,V.S.C.S.,0.16666666666666666,0.014084507042253521
3,Q0,CACM-2344,72,0.042709212,V.S.C.S.,0.16666666666666666,0.013888888888888888
3,Q0,CACM-1916,73,0.042127759,V.S.C.S.,0.16666666666666666,0.0136986301369863
3,Q0,CACM-1809,74,0.042084892,V.S.C.S.,0.16666666666666666,0.013513513513513514
3,Q0,CACM-1309,75,0.041774915,V.S.C.S.,0.16666666666666666,0.013333333333333334
3,Q0,CACM-3036,76,0.041740958,V.S.C.S.,0.16666666666666666,0.013157894736842105
3,Q0,CACM-3120,77,0.041722618,V.S.C.S.,0.16666666666666666,0.012987012987012988
3,Q0,CACM-2904,78,0.041503735,V.S.C.S.,0.16666666666666666,0.01282051282051282
3,Q0,CACM-0696,79,0.041371172,V.S.C.S.,0.16666666666666666,0.012658227848101266
3,Q0,CACM-2112,80,0.041124278,V.S.C.S.,0.16666666666666666,0.0125
3,Q0,CACM-0533,81,0.041041113,V.S.C.S.,0.16666666666666666,0.012345679012345678
3,Q0,CACM-2324,82,0.040981042,V.S.C.S.,0.16666666666666666,0.012195121951219513
3,Q0,CACM-2887,83,0.040758797,V.S.C.S.,0.16666666666666666,0.012048192771084338
3,Q0,CACM-1098,84,0.040755075,V.S.C.S.,0.16666666666666666,0.011904761904761904
3,Q0,CACM-1362,85,0.040637855,V.S.C.S.,0.16666666666666666,0.011764705882352941
3,Q0,CACM-2739,86,0.040340778,V.S.C.S.,0.16666666666666666,0.011627906976744186
3,Q0,CACM-0536,87,0.040244709,V.S.C.S.,0.16666666666666666,0.011494252873563218
3,Q0,CACM-2603,88,0.040061111,V.S.C.S.,0.16666666666666666,0.011363636363636364
3,Q0,CACM-1456,89,0.04002938,V.S.C.S.,0.16666666666666666,0.011235955056179775
3,Q0,CACM-3015,90,0.039917879,V.S.C.S.,0.16666666666666666,0.011111111111111112
3,Q0,CACM-1844,91,0.039896471,V.S.C.S.,0.16666666666666666,0.01098901098901099
3,Q0,CACM-1923,92,0.039735131,V.S.C.S.,0.16666666666666666,0.010869565217391304
3,Q0,CACM-2794,93,0.039719539,V.S.C.S.,0.16666666666666666,0.010752688172043012
3,Q0,CACM-2864,94,0.039703573,V.S.C.S.,0.16666666666666666,0.010638297872340425
3,Q0,CACM-2721,95,0.039608986,V.S.C.S.,0.16666666666666666,0.010526315789473684
3,Q0,CACM-2310,96,0.039440058,V.S.C.S.,0.16666666666666666,0.010416666666666666
3,Q0,CACM-1516,97,0.039423713,V.S.C.S.,0.16666666666666666,0.010309278350515464
3,Q0,CACM-1314,98,0.039334442,V.S.C.S.,0.16666666666666666,0.01020408163265306
3,Q0,CACM-1267,99,0.039310004,V.S.C.S.,0.16666666666666666,0.010101010101010102
3,Q0,CACM-1235,100,0.039150225,V.S.C.S.,0.16666666666666666,0.01
4,Q0,CACM-2931,1,0.12475029,V.S.C.S.,0.0,0.0
4,Q0,CACM-2439,2,0.088144913,V.S.C.S.,0.0,0.0
4,Q0,CACM-1135,3,0.087116185,V.S.C.S.,0.0,0.0
4,Q0,CACM-3103,4,0.085134541,V.S.C.S.,0.0,0.0
4,Q0,CACM-2196,5,0.083761143,V.S.C.S.,0.0,0.0
4,Q0,CACM-2519,6,0.083364373,V.S.C.S.,0.0,0.0
4,Q0,CACM-1978,7,0.08149512,V.S.C.S.,0.0,0.0
4,Q0,CACM-3018,8,0.08056587,V.S.C.S.,0.0,0.0
4,Q0,CACM-0409,9,0.080139696,V.S.C.S.,0.0,0.0
4,Q0,CACM-1272,10,0.078508658,V.S.C.S.,0.0,0.0
4,Q0,CACM-1470,11,0.07821022,V.S.C.S.,0.0,0.0
4,Q0,CACM-3141,12,0.077240033,V.S.C.S.,0.0,0.0
4,Q0,CACM-0724,13,0.076988503,V.S.C.S.,0.0,0.0
4,Q0,CACM-3043,14,0.076536709,V.S.C.S.,0.08333333333333333,0.07142857142857142
4,Q0,CACM-2949,15,0.07611237,V.S.C.S.,0.08333333333333333,0.06666666666666667
4,Q0,CACM-1650,16,0.075915082,V.S.C.S.,0.08333333333333333,0.0625
4,Q0,CACM-3013,17,0.074744192,V.S.C.S.,0.08333333333333333,0.058823529411764705
4,Q0,CACM-2969,18,0.072907275,V.S.C.S.,0.08333333333333333,0.05555555555555555
4,Q0,CACM-1844,19,0.07275963,V.S.C.S.,0.08333333333333333,0.05263157894736842
4,Q0,CACM-3137,20,0.072655516,V.S.C.S.,0.08333333333333333,0.05
4,Q0,CACM-1143,21,0.072636193,V.S.C.S.,0.08333333333333333,0.047619047619047616
